filename,true_label,prediction,is_correct
anomal/neiz_esten-z_uk-placha-zhenschiny-z_uk-plachet-_-sound-effect-woman-crying-sound-cries-.mp3,1,1,1
anomal/neiz_esten-z_uk-placha-zhenschiny-z_uk-plachet-_-sound-effect-woman-crying-sound-cries-.mp3,1,1,1
anomal/neiz_esten-z_uk-placha-zhenschiny-z_uk-plachet-_-sound-effect-woman-crying-sound-cries-.mp3,1,1,1
anomal/neiz_esten-z_uk-placha-zhenschiny-z_uk-plachet-_-sound-effect-woman-crying-sound-cries-.mp3,1,1,1
anomal/neiz_esten-z_uk-placha-zhenschiny-z_uk-plachet-_-sound-effect-woman-crying-sound-cries-.mp3,1,1,1
anomal/audio [vocals]-3.mp3,1,1,1
anomal/audio [vocals]-3.mp3,1,0,0
anomal/audio [vocals]-3 copy.mp3,1,1,1
anomal/audio [vocals]-3 copy.mp3,1,1,1
anomal/audio [vocals]-2 copy.mp3,1,1,1
anomal/audio [vocals]-2 copy.mp3,1,1,1
anomal/New Recording.m4a,1,1,1
anomal/New Recording.m4a,1,1,1
anomal/New Recording.m4a,1,1,1
anomal/78.MP3,1,1,1
anomal/audio [vocals]-2.mp3,1,1,1
anomal/audio [vocals]-2.mp3,1,1,1
anomal/23.11.2025 19.09.m4a,1,0,0
anomal/23.11.2025 19.09.m4a,1,1,1
anomal/skola-15_KijMPJmC [vocals].m4a,1,1,1
anomal/audio [vocals]-3 copy 2.mp3,1,1,1
anomal/д6.m4a,1,1,1
anomal/11.m4a,1,1,1
anomal/11.m4a,1,1,1
anomal/11.m4a,1,1,1
anomal/11.m4a,1,1,1
anomal/audio [vocals] copy 6.mp3,1,1,1
anomal/audio [vocals] copy 6.mp3,1,1,1
anomal/даша3.m4a,1,1,1
anomal/булінг дениса (mp3cut.net).m4a,1,1,1
anomal/булінг дениса (mp3cut.net).m4a,1,1,1
anomal/булінг дениса (mp3cut.net).m4a,1,1,1
anomal/булінг дениса (mp3cut.net).m4a,1,0,0
anomal/булінг дениса (mp3cut.net).m4a,1,1,1
anomal/ви б ще.m4a,1,0,0
anomal/ви б ще.m4a,1,0,0
anomal/New Recording 10.m4a,1,1,1
anomal/New Recording 10.m4a,1,1,1
anomal/даша2.m4a,1,1,1
anomal/audio [vocals] copy 7.mp3,1,1,1
anomal/Маршала Тимошенко улица 13 copy.m4a,1,1,1
anomal/Маршала Тимошенко улица 13 copy.m4a,1,1,1
anomal/04.m4a,1,1,1
anomal/04.m4a,1,1,1
anomal/10.m4a,1,1,1
anomal/10.m4a,1,1,1
anomal/10.m4a,1,1,1
anomal/д7.m4a,1,1,1
anomal/д7.m4a,1,1,1
anomal/д14.m4a,1,1,1
anomal/д14.m4a,1,1,1
anomal/audio [vocals]-3 copy 3.mp3,1,1,1
anomal/audio [vocals]-3 copy 3.mp3,1,1,1
anomal/audio [vocals]-3 copy 3.mp3,1,1,1
anomal/skola-ni-3_noLUDpwS [vocals].m4a,1,1,1
anomal/skola-ni-3_noLUDpwS [vocals].m4a,1,1,1
anomal/skola24_wDHnz6E5.m4a,1,1,1
anomal/skola24_wDHnz6E5.m4a,1,1,1
anomal/skola24_wDHnz6E5.m4a,1,1,1
anomal/skola24_wDHnz6E5.m4a,1,1,1
anomal/skola24_wDHnz6E5.m4a,1,1,1
anomal/skola24_wDHnz6E5.m4a,1,1,1
anomal/д16.m4a,1,1,1
anomal/д16.m4a,1,1,1
anomal/д16.m4a,1,1,1
anomal/д5.m4a,1,1,1
anomal/д5.m4a,1,1,1
anomal/skola-ni-8_yn0sWLD9.m4a,1,0,0
anomal/skola-ni-8_yn0sWLD9.m4a,1,0,0
anomal/skola-ni-8_yn0sWLD9.m4a,1,0,0
anomal/skola-ni-8_yn0sWLD9.m4a,1,0,0
anomal/skola-ni-8_yn0sWLD9.m4a,1,1,1
anomal/skola-ni-8_yn0sWLD9.m4a,1,1,1
anomal/булінг (mp3cut.net) copy 2.m4a,1,1,1
anomal/булінг (mp3cut.net) copy 2.m4a,1,1,1
anomal/булінг (mp3cut.net) copy 2.m4a,1,1,1
anomal/audio [vocals] copy 5.mp3,1,0,0
anomal/булінг (mp3cut.net) copy.m4a,1,1,1
anomal/булінг (mp3cut.net) copy.m4a,1,1,1
anomal/школа2 (mp3cut.net) copy.m4a,1,1,1
anomal/школа2 (mp3cut.net) copy.m4a,1,0,0
anomal/секс по телефону (mp3cut.net).m4a,1,1,1
anomal/секс по телефону (mp3cut.net).m4a,1,1,1
anomal/audio [vocals] copy 4.mp3,1,1,1
anomal/audio [vocals] copy 4.mp3,1,0,0
anomal/даша1.m4a,1,1,1
anomal/булінг (mp3cut.net) copy 3.m4a,1,1,1
anomal/булінг (mp3cut.net) copy 3.m4a,1,1,1
anomal/13.m4a,1,1,1
anomal/skola24_wLdeYguA.m4a,1,1,1
anomal/д4.m4a,1,1,1
anomal/д4.m4a,1,1,1
anomal/д17.m4a,1,1,1
anomal/д17.m4a,1,1,1
anomal/д17.m4a,1,1,1
anomal/д17.m4a,1,1,1
anomal/д13.m4a,1,1,1
anomal/д13.m4a,1,1,1
anomal/булінг дениса (mp3cut.net) copy.m4a,1,0,0
anomal/булінг дениса (mp3cut.net) copy.m4a,1,1,1
anomal/булінг дениса (mp3cut.net) copy.m4a,1,1,1
anomal/булінг дениса (mp3cut.net) copy.m4a,1,1,1
anomal/булінг дениса (mp3cut.net) copy.m4a,1,1,1
anomal/булінг дениса (mp3cut.net) copy.m4a,1,1,1
anomal/булінг дениса (mp3cut.net) copy.m4a,1,1,1
"anomal/Аптека ""Рецептика"".m4a",1,1,1
"anomal/Аптека ""Рецептика"".m4a",1,1,1
"anomal/Аптека ""Рецептика"".m4a",1,1,1
"anomal/Аптека ""Рецептика"".m4a",1,1,1
"anomal/Аптека ""Рецептика"".m4a",1,1,1
anomal/skola-15_6BNRPmkc [vocals].m4a,1,1,1
anomal/skola-15_6BNRPmkc [vocals].m4a,1,1,1
anomal/skola-15_6BNRPmkc [vocals].m4a,1,1,1
anomal/skola-15_6BNRPmkc [vocals].m4a,1,1,1
anomal/skola-15_6BNRPmkc [vocals].m4a,1,1,1
anomal/skola-15_6BNRPmkc [vocals].m4a,1,1,1
anomal/skola-15_6BNRPmkc [vocals].m4a,1,1,1
anomal/Даша4.m4a,1,1,1
anomal/02.m4a,1,1,1
anomal/д1.m4a,1,1,1
anomal/д1.m4a,1,1,1
anomal/ррр.m4a,1,1,1
anomal/д12.m4a,1,1,1
anomal/д12.m4a,1,1,1
anomal/Маршала Тимошенко улица 9.m4a,1,1,1
anomal/д10.m4a,1,1,1
anomal/д10.m4a,1,1,1
anomal/д3.m4a,1,1,1
anomal/д3.m4a,1,1,1
anomal/булінг (mp3cut.net) copy 4.m4a,1,1,1
anomal/булінг (mp3cut.net) copy 4.m4a,1,1,1
anomal/14.m4a,1,1,1
anomal/audio [vocals] copy 3.mp3,1,1,1
anomal/audio [vocals] copy 3.mp3,1,1,1
anomal/audio [vocals] copy 3.mp3,1,1,1
anomal/audio [vocals] copy 3.mp3,1,1,1
anomal/audio [vocals] copy 3.mp3,1,1,1
anomal/audio [vocals] copy 3.mp3,1,1,1
anomal/audio [vocals] copy 3.mp3,1,1,1
anomal/audio [vocals] copy 3.mp3,1,1,1
anomal/audio [vocals] copy 3.mp3,1,1,1
anomal/audio [vocals] copy 2.mp3,1,1,1
anomal/audio [vocals] copy 2.mp3,1,1,1
anomal/01.m4a,1,1,1
anomal/01.m4a,1,1,1
anomal/15.m4a,1,1,1
anomal/15.m4a,1,1,1
anomal/д2.m4a,1,1,1
anomal/д2.m4a,1,1,1
anomal/audio [vocals] copy.mp3,1,1,1
anomal/audio [vocals] copy.mp3,1,1,1
anomal/audio [vocals] copy.mp3,1,1,1
anomal/audio [vocals] copy.mp3,1,1,1
anomal/д11.m4a,1,1,1
anomal/д11.m4a,1,1,1
anomal/Маршала Тимошенко улица 8.m4a,1,1,1
anomal/вмажу.m4a,1,1,1
anomal/Маршала Тимошенко улица 5.m4a,1,1,1
anomal/Маршала Тимошенко улица 5.m4a,1,1,1
anomal/Маршала Тимошенко улица 5.m4a,1,1,1
anomal/Маршала Тимошенко улица 5.m4a,1,0,0
anomal/д20.m4a,1,1,1
anomal/д20.m4a,1,1,1
anomal/audio [vocals] copy 11.mp3,1,1,1
anomal/audio [vocals] copy 11.mp3,1,1,1
anomal/audio [vocals] copy 11.mp3,1,1,1
anomal/audio [vocals] copy 10.mp3,1,1,1
anomal/audio [vocals] copy 10.mp3,1,1,1
anomal/audio [vocals] copy 10.mp3,1,1,1
anomal/audio [vocals] copy 10.mp3,1,1,1
anomal/д21.m4a,1,1,1
anomal/д21.m4a,1,1,1
anomal/Маршала Тимошенко улица 4.m4a,1,1,1
anomal/Маршала Тимошенко улица 4.m4a,1,1,1
anomal/Маршала Тимошенко улица 4.m4a,1,1,1
anomal/Маршала Тимошенко улица 4.m4a,1,1,1
anomal/Маршала Тимошенко улица 6.m4a,1,1,1
anomal/Маршала Тимошенко улица 5 2.m4a,1,1,1
anomal/Маршала Тимошенко улица 5 2.m4a,1,1,1
anomal/audio [vocals].mp3,1,1,1
anomal/audio [vocals] copy 12.mp3,1,1,1
anomal/секс по телефону (mp3cut.net) 2.m4a,1,1,1
anomal/відпустіть.m4a,1,1,1
anomal/audio [vocals] copy 13.mp3,1,1,1
"anomal/Аптека ""Рецептика"" 2.m4a",1,1,1
"anomal/Аптека ""Рецептика"" 2.m4a",1,1,1
"anomal/Аптека ""Рецептика"" 2.m4a",1,1,1
anomal/д22.m4a,1,1,1
anomal/д22.m4a,1,1,1
anomal/Маршала Тимошенко улица 7.m4a,1,1,1
anomal/Маршала Тимошенко улица 7.m4a,1,1,1
anomal/Маршала Тимошенко улица 7.m4a,1,1,1
anomal/Маршала Тимошенко улица 7.m4a,1,1,1
anomal/Маршала Тимошенко улица 7.m4a,1,1,1
anomal/Маршала Тимошенко улица 3.m4a,1,1,1
anomal/Маршала Тимошенко улица 3.m4a,1,1,1
anomal/skola20_HC4VDJZl [vocals].m4a,1,1,1
anomal/skola20_HC4VDJZl [vocals].m4a,1,1,1
anomal/skola20_HC4VDJZl [vocals].m4a,1,1,1
anomal/д9.m4a,1,1,1
anomal/д9.m4a,1,1,1
anomal/audio [vocals] copy 9.mp3,1,1,1
anomal/skola-18_RTWcKlKG [vocals]2.m4a,1,1,1
anomal/skola-18_RTWcKlKG [vocals]2.m4a,1,1,1
anomal/audio [vocals] copy 8.mp3,1,1,1
anomal/audio [vocals] copy 8.mp3,1,1,1
anomal/audio [vocals] copy 8.mp3,1,1,1
anomal/audio [vocals] copy 8.mp3,1,1,1
anomal/Untitled copy 2.m4a,1,1,1
anomal/Untitled copy 2.m4a,1,0,0
anomal/д8.m4a,1,1,1
anomal/д8.m4a,1,1,1
anomal/9щ.m4a,1,1,1
anomal/9щ.m4a,1,1,1
anomal/0528 (3).MP3,1,1,1
anomal/0528 (3).MP3,1,1,1
anomal/Маршала Тимошенко улица 2.m4a,1,1,1
anomal/Петра Григоренко проспект 16.m4a,1,1,1
anomal/Петра Григоренко проспект 16.m4a,1,1,1
anomal/д19.m4a,1,1,1
anomal/д19.m4a,1,1,1
anomal/Маршала Тимошенко улица 3 2.m4a,1,1,1
anomal/Маршала Тимошенко улица 3 2.m4a,1,1,1
anomal/Маршала Тимошенко улица 3 2.m4a,1,1,1
anomal/audio [vocals] copy 14.mp3,1,1,1
anomal/audio [vocals] copy 14.mp3,1,1,1
anomal/audio [vocals] copy 14.mp3,1,1,1
anomal/09.m4a,1,1,1
anomal/09.m4a,1,1,1
anomal/секс по телефону (mp3cut.net)-2.m4a,1,1,1
anomal/секс по телефону (mp3cut.net)-2.m4a,1,1,1
anomal/секс по телефону (mp3cut.net)-2.m4a,1,1,1
anomal/секс по телефону (mp3cut.net)-2.m4a,1,1,1
anomal/ллллл.m4a,1,1,1
anomal/ллллл.m4a,1,1,1
anomal/Untitled copy.m4a,1,1,1
anomal/Untitled copy.m4a,1,1,1
anomal/Untitled copy.m4a,1,1,1
anomal/д18.m4a,1,1,1
anomal/д18.m4a,1,1,1
anomal/skola-ni-3_RQ1BmDLf.m4a,1,1,1
anomal/0olk.m4a,1,1,1
anomal/0olk.m4a,1,1,1
anomal/0olk.m4a,1,1,1
anomal/0olk.m4a,1,1,1
anomal/0olk.m4a,1,1,1
anomal/0olk.m4a,1,1,1
anomal/школа2 (mp3cut.net).m4a,1,1,1
anomal/школа2 (mp3cut.net).m4a,1,1,1
anomal/skola-18_mVk3Mxmj.m4a,1,1,1
anomal/skola-18_mVk3Mxmj.m4a,1,1,1
anomal/skola-18_mVk3Mxmj.m4a,1,1,1
anomal/skola-18_mVk3Mxmj.m4a,1,1,1
anomal/Маршала Тимошенко улица 4 2.m4a,1,1,1
anomal/Маршала Тимошенко улица 4 2.m4a,1,1,1
anomal/Маршала Тимошенко улица 4 2.m4a,1,1,1
anomal/23.11.2025 19.10.m4a,1,0,0
anomal/23.11.2025 19.10.m4a,1,0,0
anomal/Маршала Тимошенко улица 13.m4a,1,0,0
anomal/мізок виносила.m4a,1,1,1
anomal/мізок виносила.m4a,1,1,1
anomal/мізок виносила.m4a,1,0,0
anomal/мізок виносила.m4a,1,1,1
anomal/мізок виносила.m4a,1,1,1
anomal/мізок виносила.m4a,1,1,1
anomal/мізок виносила.m4a,1,1,1
anomal/мізок виносила.m4a,1,1,1
anomal/мізок виносила.m4a,1,1,1
anomal/skola23_pLAv8JBB [vocals].m4a,1,1,1
anomal/skola23_pLAv8JBB [vocals].m4a,1,1,1
anomal/1.m4a,1,1,1
anomal/1.m4a,1,1,1
anomal/1.m4a,1,1,1
anomal/audio [vocals]-2 copy 4.mp3,1,1,1
anomal/audio [vocals]-2 copy 4.mp3,1,1,1
anomal/male-cry_mksff2vu1.mp3,1,1,1
anomal/male-cry_mksff2vu1.mp3,1,1,1
anomal/male-cry_mksff2vu1.mp3,1,1,1
anomal/male-cry_mksff2vu1.mp3,1,1,1
anomal/male-cry_mksff2vu1.mp3,1,1,1
anomal/male-cry_mksff2vu1.mp3,1,1,1
anomal/male-cry_mksff2vu1.mp3,1,1,1
anomal/male-cry_mksff2vu1.mp3,1,1,1
anomal/male-cry_mksff2vu1.mp3,1,1,1
anomal/audio [vocals]-2 copy 5.mp3,1,1,1
anomal/audio [vocals]-2 copy 5.mp3,1,1,1
anomal/Маршала Тимошенко улица 12.m4a,1,1,1
anomal/23.11.2025 19.11.m4a,1,1,1
anomal/Маршала Тимошенко улица 4 3.m4a,1,1,1
anomal/Маршала Тимошенко улица 4 3.m4a,1,1,1
anomal/Маршала Тимошенко улица 4 3.m4a,1,1,1
anomal/Untitled2.m4a,1,1,1
anomal/New Recording 4.m4a,1,1,1
anomal/New Recording 4.m4a,1,1,1
anomal/New Recording 4.m4a,1,1,1
anomal/23.11.2025 19.13.m4a,1,0,0
anomal/23.11.2025 19.13.m4a,1,0,0
anomal/Маршала Тимошенко улица 10.m4a,1,1,1
anomal/2.m4a,1,1,1
anomal/2.m4a,1,1,1
anomal/skola23_9xio10Uu [vocals].m4a,1,0,0
anomal/skola23_9xio10Uu [vocals].m4a,1,0,0
anomal/3.m4a,1,1,1
anomal/3.m4a,1,1,1
anomal/3.m4a,1,1,1
anomal/audio [vocals]-2 copy 6.mp3,1,1,1
anomal/audio [vocals]-2 copy 6.mp3,1,1,1
anomal/Маршала Тимошенко улица 11.m4a,1,1,1
anomal/я не дам тебе.m4a,1,1,1
anomal/New Recording 5.m4a,1,1,1
anomal/New Recording 5.m4a,1,1,1
anomal/New Recording 5.m4a,1,1,1
anomal/Маршала Тимошенко улица 2 2.m4a,1,1,1
anomal/Маршала Тимошенко улица 15.m4a,1,1,1
anomal/Маршала Тимошенко улица 15.m4a,1,1,1
anomal/Маршала Тимошенко улица 15.m4a,1,1,1
anomal/audio [vocals]-2 copy 2.mp3,1,1,1
anomal/audio [vocals]-2 copy 2.mp3,1,1,1
anomal/7.m4a,1,1,1
anomal/7.m4a,1,1,1
anomal/Маршала Тимошенко улица.m4a,1,1,1
anomal/Маршала Тимошенко улица.m4a,1,1,1
anomal/Маршала Тимошенко улица.m4a,1,1,1
anomal/6.m4a,1,1,1
anomal/audio [vocals]-2 copy 3.mp3,1,1,1
anomal/audio [vocals]-2 copy 3.mp3,1,1,1
anomal/audio [vocals]-2 copy 3.mp3,1,1,1
anomal/skola17_xsPhK5MA [vocals].m4a,1,1,1
anomal/skola17_xsPhK5MA [vocals].m4a,1,1,1
anomal/Маршала Тимошенко улица 14.m4a,1,1,1
anomal/Булінг у школі (mp3cut.net).m4a,1,1,1
anomal/Маршала Тимошенко улица 2 3.m4a,1,1,1
anomal/Маршала Тимошенко улица 2 3.m4a,1,1,1
anomal/булінг (mp3cut.net).m4a,1,1,1
anomal/булінг (mp3cut.net).m4a,1,1,1
anomal/булінг (mp3cut.net).m4a,1,1,1
anomal/булінг (mp3cut.net).m4a,1,1,1
anomal/Untitled.m4a,1,1,1
anomal/Маршала Тимошенко улица 16.m4a,1,1,1
anomal/Маршала Тимошенко улица 16.m4a,1,1,1
anomal/Маршала Тимошенко улица 16.m4a,1,1,1
anomal/4.m4a,1,1,1
anomal/повертаю гроші.m4a,1,1,1
anomal/5.m4a,1,1,1
anomal/5.m4a,1,1,1
anomal/5.m4a,1,1,1
anomal/skola-15_rAvO0pEg.m4a,1,1,1
anomal/skola-15_rAvO0pEg.m4a,1,1,1
anomal/gjv.m4a,1,0,0
anomal/gjv.m4a,1,1,1
anomal/gjv.m4a,1,1,1
anomal/gjv.m4a,1,1,1
anomal/gjv.m4a,1,1,1
